,Unnamed: 0.1,Unnamed: 0,User_id,Location_id,POI_id,POI_Type,final_time,TimeStamp,Latitude,Longitude,Category,Combined_Category,stars,hour,day,Category_id,clusters
17,17,20,0,13,13,Independent,2012-04-23 19:37:08+00:00,Tue Apr 24 02:37:08 +0000 2012,51.054853,-114.07163,Gastropub,Nightlife Spot,4.0,19,2012/4/23,11,0
18,18,21,0,0,0,Independent,2012-04-24 06:08:15+00:00,Tue Apr 24 13:08:15 +0000 2012,51.082188,-114.00032,Hotel,Travel Spot,4.0,6,2012/4/24,0,0
19,19,22,0,14,14,Independent,2012-04-24 15:29:38+00:00,Tue Apr 24 22:29:38 +0000 2012,51.129839,-114.011995,Caf,Food,3.5,15,2012/4/24,12,0
20,20,23,0,15,15,Independent,2013-01-29 07:47:02+00:00,Tue Jan 29 14:47:02 +0000 2013,51.045042,-114.06241,Hotel,Travel Spot,3.5,7,2013/1/29,0,0
21,21,24,0,16,16,Independent,2013-01-29 16:06:05+00:00,Tue Jan 29 23:06:05 +0000 2013,51.048563,-114.074738,Japanese Restaurant,Food,4.5,16,2013/1/29,13,0
22,22,25,0,5,5,Independent,2013-01-29 16:34:57+00:00,Tue Jan 29 23:34:57 +0000 2013,51.047791,-114.072502,Bar,Nightlife Spot,3.5,16,2013/1/29,4,0
23,23,26,0,15,15,Independent,2013-01-29 16:37:43+00:00,Tue Jan 29 23:37:43 +0000 2013,51.045042,-114.06241,Hotel,Travel Spot,3.5,16,2013/1/29,0,0
24,24,28,0,17,17,Independent,2013-07-08 05:24:04+00:00,Mon Jul 08 12:24:04 +0000 2013,51.03845,-114.088021,Hotel,Travel Spot,5.0,5,2013/7/8,0,0
25,25,29,0,572,18,Combined,2013-07-08 12:28:01+00:00,Mon Jul 08 19:28:01 +0000 2013,51.044827,-114.068849,Coffee Shop,Drink,4.0,12,2013/7/8,5,0
26,26,30,0,19,19,Independent,2013-07-08 12:28:36+00:00,Mon Jul 08 19:28:36 +0000 2013,51.044533,-114.063019,American Restaurant,Food,4.0,12,2013/7/8,10,0
27,27,31,0,571,12,Combined,2013-07-08 15:52:29+00:00,Mon Jul 08 22:52:29 +0000 2013,51.051997,-114.069843,American Restaurant,Food,4.5,15,2013/7/8,10,0
28,28,32,0,571,12,Combined,2013-07-08 15:52:33+00:00,Mon Jul 08 22:52:33 +0000 2013,51.05217,-114.069634,Pub,Nightlife Spot,3.5,15,2013/7/8,2,0
29,29,33,0,20,20,Independent,2013-07-09 11:09:19+00:00,Tue Jul 09 18:09:19 +0000 2013,51.049681,-114.069102,Steakhouse,Food,3.5,11,2013/7/9,1,0
30,30,34,0,21,21,Independent,2013-07-09 11:09:39+00:00,Tue Jul 09 18:09:39 +0000 2013,51.049652,-114.069732,Coffee Shop,Drink,3.5,11,2013/7/9,5,0
31,31,35,0,22,22,Independent,2013-07-09 14:44:09+00:00,Tue Jul 09 21:44:09 +0000 2013,51.049365,-114.069418,Bar,Nightlife Spot,3.0,14,2013/7/9,4,0
32,32,36,0,573,23,Combined,2013-07-09 17:48:23+00:00,Wed Jul 10 00:48:23 +0000 2013,51.04536,-114.062805,American Restaurant,Food,3.5,17,2013/7/9,10,0
33,33,37,0,573,23,Combined,2013-07-09 17:48:44+00:00,Wed Jul 10 00:48:44 +0000 2013,51.045534,-114.062617,American Restaurant,Food,3.5,17,2013/7/9,10,0
34,34,38,0,24,24,Independent,2013-07-09 18:09:03+00:00,Wed Jul 10 01:09:03 +0000 2013,51.037998,-114.087712,Pizza Place,Food,2.5,18,2013/7/9,14,0
35,35,39,0,25,25,Independent,2013-07-10 10:11:53+00:00,Wed Jul 10 17:11:53 +0000 2013,51.045404,-114.077451,Caf,Food,2.0,10,2013/7/10,12,0
36,36,40,0,26,26,Independent,2013-07-10 10:12:21+00:00,Wed Jul 10 17:12:21 +0000 2013,51.04506,-114.07634,Bar,Nightlife Spot,3.5,10,2013/7/10,4,0
37,37,42,0,27,27,Independent,2013-08-22 05:38:19+00:00,Thu Aug 22 12:38:19 +0000 2013,51.047071,-114.080872,Hotel,Travel Spot,2.0,5,2013/8/22,0,0
38,38,43,0,28,28,Independent,2013-08-22 05:38:49+00:00,Thu Aug 22 12:38:49 +0000 2013,51.047388,-114.08086,Coffee Shop,Drink,4.0,5,2013/8/22,5,0
39,39,60,1,29,29,Independent,2012-05-05 04:17:35+00:00,Sat May 05 11:17:35 +0000 2012,50.95114,-114.002194,Fast Food Restaurant,Food,2.5,4,2012/5/5,15,0
40,40,61,1,30,30,Independent,2012-05-05 05:23:19+00:00,Sat May 05 12:23:19 +0000 2012,51.046256,-114.056676,Light Rail,Travel Spot,3.5,5,2012/5/5,16,0
41,41,62,1,572,18,Combined,2012-05-05 14:40:26+00:00,Sat May 05 21:40:26 +0000 2012,51.046493,-114.069757,Drugstore / Pharmacy,Shop,2.5,14,2012/5/5,17,0
42,42,64,1,574,31,Combined,2012-05-08 04:44:15+00:00,Tue May 08 11:44:15 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/5/8,15,0
43,43,65,1,32,32,Independent,2012-05-08 15:02:52+00:00,Tue May 08 22:02:52 +0000 2012,51.081867,-113.990926,Paper / Office Supplies Store,Shop,3.0,15,2012/5/8,18,0
44,44,66,1,33,33,Independent,2012-05-08 15:06:10+00:00,Tue May 08 22:06:10 +0000 2012,51.079882,-113.987948,Strip Club,Nightlife Spot,2.5,15,2012/5/8,19,0
45,45,67,1,575,34,Combined,2012-05-08 16:00:09+00:00,Tue May 08 23:00:09 +0000 2012,51.072853,-113.985438,Sporting Goods Shop,Shop,2.5,16,2012/5/8,20,0
46,46,68,1,35,35,Independent,2012-05-10 11:18:15+00:00,Thu May 10 18:18:15 +0000 2012,51.045025,-114.081407,Strip Club,Nightlife Spot,2.5,11,2012/5/10,19,0
47,47,69,1,36,36,Independent,2012-05-10 13:20:33+00:00,Thu May 10 20:20:33 +0000 2012,51.077565,-113.989935,Hardware Store,Shop,3.0,13,2012/5/10,21,0
48,48,70,1,36,36,Independent,2012-05-11 14:36:59+00:00,Fri May 11 21:36:59 +0000 2012,51.077565,-113.989935,Hardware Store,Shop,3.0,14,2012/5/11,21,0
49,49,71,1,37,37,Independent,2012-05-11 14:37:43+00:00,Fri May 11 21:37:43 +0000 2012,51.079304,-113.9906,Grocery Store,Shop,4.0,14,2012/5/11,22,0
50,50,73,1,29,29,Independent,2012-05-13 04:09:03+00:00,Sun May 13 11:09:03 +0000 2012,50.95114,-114.002194,Fast Food Restaurant,Food,2.5,4,2012/5/13,15,0
51,51,74,1,574,31,Combined,2012-05-13 14:15:47+00:00,Sun May 13 21:15:47 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/5/13,15,0
52,52,75,1,574,31,Combined,2012-05-14 04:42:06+00:00,Mon May 14 11:42:06 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/5/14,15,0
53,53,76,1,574,31,Combined,2012-05-14 14:37:41+00:00,Mon May 14 21:37:41 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/5/14,15,0
54,54,78,1,574,31,Combined,2012-05-16 04:43:56+00:00,Wed May 16 11:43:56 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/5/16,15,0
55,55,79,1,33,33,Independent,2012-05-16 13:54:17+00:00,Wed May 16 20:54:17 +0000 2012,51.079882,-113.987948,Strip Club,Nightlife Spot,2.5,13,2012/5/16,19,0
56,56,80,1,38,38,Independent,2012-05-16 16:17:41+00:00,Wed May 16 23:17:41 +0000 2012,51.077187,-113.987746,Electronics Store,Shop,1.5,16,2012/5/16,23,0
57,57,82,1,572,18,Combined,2012-05-18 13:52:36+00:00,Fri May 18 20:52:36 +0000 2012,51.045729,-114.071125,Electronics Store,Shop,1.5,13,2012/5/18,23,0
58,58,83,1,574,31,Combined,2012-05-18 14:15:03+00:00,Fri May 18 21:15:03 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/5/18,15,0
59,59,84,1,574,31,Combined,2012-05-18 22:48:21+00:00,Sat May 19 05:48:21 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,22,2012/5/18,15,0
60,60,85,1,572,18,Combined,2012-05-19 11:02:59+00:00,Sat May 19 18:02:59 +0000 2012,51.04605,-114.070942,Fast Food Restaurant,Food,3.0,11,2012/5/19,15,0
61,61,86,1,574,31,Combined,2012-05-19 11:28:32+00:00,Sat May 19 18:28:32 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,11,2012/5/19,15,0
62,62,87,1,29,29,Independent,2012-05-21 04:15:08+00:00,Mon May 21 11:15:08 +0000 2012,50.95114,-114.002194,Fast Food Restaurant,Food,2.5,4,2012/5/21,15,0
63,63,88,1,39,39,Independent,2012-05-21 05:18:40+00:00,Mon May 21 12:18:40 +0000 2012,51.045201,-114.056631,City Hall,Outdoor,3.0,5,2012/5/21,24,0
64,64,89,1,574,31,Combined,2012-05-21 13:45:18+00:00,Mon May 21 20:45:18 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,13,2012/5/21,15,0
65,65,90,1,40,40,Independent,2012-05-21 14:18:27+00:00,Mon May 21 21:18:27 +0000 2012,51.04447,-114.062977,Monument / Landmark,Outdoor,3.5,14,2012/5/21,25,0
66,66,93,1,28,28,Independent,2012-05-25 11:37:36+00:00,Fri May 25 18:37:36 +0000 2012,51.047388,-114.08086,Coffee Shop,Drink,4.0,11,2012/5/25,5,0
67,67,94,1,35,35,Independent,2012-05-25 11:43:46+00:00,Fri May 25 18:43:46 +0000 2012,51.045025,-114.081407,Strip Club,Nightlife Spot,2.5,11,2012/5/25,19,0
68,68,95,1,33,33,Independent,2012-05-25 15:43:25+00:00,Fri May 25 22:43:25 +0000 2012,51.079882,-113.987948,Strip Club,Nightlife Spot,2.5,15,2012/5/25,19,0
69,69,97,1,30,30,Independent,2012-05-27 13:20:55+00:00,Sun May 27 20:20:55 +0000 2012,51.046256,-114.056676,Light Rail,Travel Spot,3.5,13,2012/5/27,16,0
70,70,98,1,574,31,Combined,2012-05-27 13:49:43+00:00,Sun May 27 20:49:43 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,13,2012/5/27,15,0
71,71,99,1,41,41,Independent,2012-05-27 21:47:24+00:00,Mon May 28 04:47:24 +0000 2012,50.949148,-113.982706,Casino,Art&Entertainment,2.5,21,2012/5/27,7,0
72,72,100,1,30,30,Independent,2012-05-27 22:33:57+00:00,Mon May 28 05:33:57 +0000 2012,51.046256,-114.056676,Light Rail,Travel Spot,3.5,22,2012/5/27,16,0
73,73,101,1,42,42,Independent,2012-05-28 12:26:38+00:00,Mon May 28 19:26:38 +0000 2012,50.989763,-114.097292,Hospital,Shop,4.0,12,2012/5/28,26,0
74,74,102,1,574,31,Combined,2012-05-28 14:48:43+00:00,Mon May 28 21:48:43 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/5/28,15,0
75,75,103,1,574,31,Combined,2012-05-29 04:40:41+00:00,Tue May 29 11:40:41 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/5/29,15,0
76,76,104,1,572,18,Combined,2012-05-29 14:23:24+00:00,Tue May 29 21:23:24 +0000 2012,51.046493,-114.069757,Drugstore / Pharmacy,Shop,2.5,14,2012/5/29,17,0
77,77,108,1,43,43,Independent,2012-06-04 14:18:48+00:00,Mon Jun 04 21:18:48 +0000 2012,51.081906,-113.983865,Coffee Shop,Drink,4.0,14,2012/6/4,5,0
78,78,109,1,33,33,Independent,2012-06-04 14:19:40+00:00,Mon Jun 04 21:19:40 +0000 2012,51.079882,-113.987948,Strip Club,Nightlife Spot,2.5,14,2012/6/4,19,0
79,79,110,1,574,31,Combined,2012-06-06 04:43:48+00:00,Wed Jun 06 11:43:48 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/6/6,15,0
80,80,111,1,574,31,Combined,2012-06-06 14:22:59+00:00,Wed Jun 06 21:22:59 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/6/6,15,0
81,81,112,1,574,31,Combined,2012-06-07 04:41:42+00:00,Thu Jun 07 11:41:42 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/6/7,15,0
82,82,113,1,572,18,Combined,2012-06-07 14:09:06+00:00,Thu Jun 07 21:09:06 +0000 2012,51.046493,-114.069757,Drugstore / Pharmacy,Shop,2.5,14,2012/6/7,17,0
83,83,114,1,574,31,Combined,2012-06-08 04:40:15+00:00,Fri Jun 08 11:40:15 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/6/8,15,0
84,84,115,1,574,31,Combined,2012-06-08 14:43:38+00:00,Fri Jun 08 21:43:38 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/6/8,15,0
85,85,117,1,37,37,Independent,2012-06-10 15:22:18+00:00,Sun Jun 10 22:22:18 +0000 2012,51.079304,-113.9906,Grocery Store,Shop,4.0,15,2012/6/10,22,0
86,86,118,1,44,44,Independent,2012-06-10 15:42:57+00:00,Sun Jun 10 22:42:57 +0000 2012,51.080692,-113.988304,Automotive Shop,Shop,3.5,15,2012/6/10,27,0
87,87,119,1,45,45,Independent,2012-06-10 15:49:00+00:00,Sun Jun 10 22:49:00 +0000 2012,51.081061,-113.982746,Drugstore / Pharmacy,Shop,3.5,15,2012/6/10,17,0
88,88,120,1,46,46,Independent,2012-06-10 15:56:18+00:00,Sun Jun 10 22:56:18 +0000 2012,51.077601,-113.980284,Ice Cream Shop,Shop,1.5,15,2012/6/10,8,0
89,89,121,1,42,42,Independent,2012-06-11 10:18:14+00:00,Mon Jun 11 17:18:14 +0000 2012,50.989763,-114.097292,Hospital,Shop,4.0,10,2012/6/11,26,0
90,90,122,1,45,45,Independent,2012-06-11 14:49:18+00:00,Mon Jun 11 21:49:18 +0000 2012,51.081061,-113.982746,Drugstore / Pharmacy,Shop,3.5,14,2012/6/11,17,0
91,91,123,1,30,30,Independent,2012-06-12 11:28:17+00:00,Tue Jun 12 18:28:17 +0000 2012,51.046256,-114.056676,Light Rail,Travel Spot,3.5,11,2012/6/12,16,0
92,92,124,1,35,35,Independent,2012-06-12 12:50:46+00:00,Tue Jun 12 19:50:46 +0000 2012,51.045025,-114.081407,Strip Club,Nightlife Spot,2.5,12,2012/6/12,19,0
93,93,127,1,574,31,Combined,2012-06-16 14:19:37+00:00,Sat Jun 16 21:19:37 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/6/16,15,0
94,94,128,1,572,18,Combined,2012-06-16 14:31:27+00:00,Sat Jun 16 21:31:27 +0000 2012,51.046493,-114.069757,Drugstore / Pharmacy,Shop,2.5,14,2012/6/16,17,0
95,95,129,1,575,34,Combined,2012-06-17 14:04:41+00:00,Sun Jun 17 21:04:41 +0000 2012,51.072853,-113.985438,Sporting Goods Shop,Shop,2.5,14,2012/6/17,20,0
96,96,130,1,575,34,Combined,2012-06-17 14:11:47+00:00,Sun Jun 17 21:11:47 +0000 2012,51.073339,-113.986642,Department Store,Shop,1.0,14,2012/6/17,28,0
97,97,132,1,35,35,Independent,2012-06-26 11:48:41+00:00,Tue Jun 26 18:48:41 +0000 2012,51.045025,-114.081407,Strip Club,Nightlife Spot,2.5,11,2012/6/26,19,0
98,98,133,1,574,31,Combined,2012-06-26 12:38:53+00:00,Tue Jun 26 19:38:53 +0000 2012,51.045605,-114.067154,Miscellaneous Shop,Shop,2.5,12,2012/6/26,29,0
99,99,134,1,574,31,Combined,2012-06-26 12:44:06+00:00,Tue Jun 26 19:44:06 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,12,2012/6/26,15,0
100,100,135,1,29,29,Independent,2012-07-02 04:09:13+00:00,Mon Jul 02 11:09:13 +0000 2012,50.95114,-114.002194,Fast Food Restaurant,Food,2.5,4,2012/7/2,15,0
101,101,136,1,574,31,Combined,2012-07-02 14:36:52+00:00,Mon Jul 02 21:36:52 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/7/2,15,0
102,102,138,1,47,47,Independent,2012-07-04 12:05:44+00:00,Wed Jul 04 19:05:44 +0000 2012,51.046101,-114.099096,Bus Line,Travel Spot,2.0,12,2012/7/4,30,0
103,103,139,1,574,31,Combined,2012-07-04 12:34:05+00:00,Wed Jul 04 19:34:05 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,12,2012/7/4,15,0
104,104,140,1,574,31,Combined,2012-07-05 11:40:00+00:00,Thu Jul 05 18:40:00 +0000 2012,51.045615,-114.064308,Sporting Goods Shop,Shop,3.0,11,2012/7/5,20,0
105,105,141,1,575,34,Combined,2012-07-05 12:44:35+00:00,Thu Jul 05 19:44:35 +0000 2012,51.072853,-113.985438,Sporting Goods Shop,Shop,2.5,12,2012/7/5,20,0
106,106,142,1,575,34,Combined,2012-07-05 12:44:58+00:00,Thu Jul 05 19:44:58 +0000 2012,51.074754,-113.985061,Department Store,Shop,3.5,12,2012/7/5,28,0
107,107,143,1,574,31,Combined,2012-07-07 14:01:34+00:00,Sat Jul 07 21:01:34 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/7/7,15,0
108,108,144,1,572,18,Combined,2012-07-07 14:13:50+00:00,Sat Jul 07 21:13:50 +0000 2012,51.046493,-114.069757,Drugstore / Pharmacy,Shop,2.5,14,2012/7/7,17,0
109,109,145,1,574,31,Combined,2012-07-09 04:40:17+00:00,Mon Jul 09 11:40:17 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/7/9,15,0
110,110,146,1,574,31,Combined,2012-07-09 14:23:48+00:00,Mon Jul 09 21:23:48 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/7/9,15,0
111,111,147,1,574,31,Combined,2012-07-10 14:23:21+00:00,Tue Jul 10 21:23:21 +0000 2012,51.045605,-114.067154,Miscellaneous Shop,Shop,2.5,14,2012/7/10,29,0
112,112,148,1,574,31,Combined,2012-07-10 14:31:45+00:00,Tue Jul 10 21:31:45 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/7/10,15,0
113,113,149,1,574,31,Combined,2012-07-11 04:41:46+00:00,Wed Jul 11 11:41:46 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,4,2012/7/11,15,0
114,114,150,1,32,32,Independent,2012-07-11 14:09:56+00:00,Wed Jul 11 21:09:56 +0000 2012,51.081867,-113.990926,Paper / Office Supplies Store,Shop,3.0,14,2012/7/11,18,0
115,115,151,1,45,45,Independent,2012-07-11 14:14:49+00:00,Wed Jul 11 21:14:49 +0000 2012,51.081061,-113.982746,Drugstore / Pharmacy,Shop,3.5,14,2012/7/11,17,0
116,116,152,1,574,31,Combined,2012-07-12 11:10:25+00:00,Thu Jul 12 18:10:25 +0000 2012,51.045615,-114.064308,Sporting Goods Shop,Shop,3.0,11,2012/7/12,20,0
117,117,153,1,35,35,Independent,2012-07-12 11:30:52+00:00,Thu Jul 12 18:30:52 +0000 2012,51.045025,-114.081407,Strip Club,Nightlife Spot,2.5,11,2012/7/12,19,0
118,118,154,1,572,18,Combined,2012-07-12 13:22:49+00:00,Thu Jul 12 20:22:49 +0000 2012,51.044741,-114.068565,Fast Food Restaurant,Food,3.0,13,2012/7/12,15,0
119,119,155,1,576,48,Combined,2012-07-13 10:36:39+00:00,Fri Jul 13 17:36:39 +0000 2012,51.108174,-114.041644,Smoke Shop,Shop,5.0,10,2012/7/13,31,0
120,120,156,1,576,48,Combined,2012-07-13 10:42:27+00:00,Fri Jul 13 17:42:27 +0000 2012,51.107214,-114.038,Department Store,Shop,2.0,10,2012/7/13,28,0
121,121,159,1,572,18,Combined,2012-07-24 13:37:47+00:00,Tue Jul 24 20:37:47 +0000 2012,51.046493,-114.069757,Drugstore / Pharmacy,Shop,2.5,13,2012/7/24,17,0
122,122,160,1,574,31,Combined,2012-07-24 14:02:10+00:00,Tue Jul 24 21:02:10 +0000 2012,51.045706,-114.067115,Fast Food Restaurant,Food,2.0,14,2012/7/24,15,0
123,123,162,1,575,34,Combined,2012-07-29 12:14:27+00:00,Sun Jul 29 19:14:27 +0000 2012,51.074754,-113.985061,Department Store,Shop,3.5,12,2012/7/29,28,0
124,124,163,1,575,34,Combined,2012-07-29 12:20:24+00:00,Sun Jul 29 19:20:24 +0000 2012,51.072853,-113.985438,Sporting Goods Shop,Shop,2.5,12,2012/7/29,20,0
125,125,164,1,46,46,Independent,2012-07-29 20:45:43+00:00,Mon Jul 30 03:45:43 +0000 2012,51.077601,-113.980284,Ice Cream Shop,Shop,1.5,20,2012/7/29,8,0
126,126,165,1,30,30,Independent,2012-07-30 09:28:47+00:00,Mon Jul 30 16:28:47 +0000 2012,51.046256,-114.056676,Light Rail,Travel Spot,3.5,9,2012/7/30,16,0
127,127,166,1,577,49,Combined,2012-07-30 10:07:16+00:00,Mon Jul 30 17:07:16 +0000 2012,50.997394,-114.073559,Sporting Goods Shop,Shop,2.5,10,2012/7/30,20,0
128,128,167,1,578,50,Combined,2012-07-30 11:44:54+00:00,Mon Jul 30 18:44:54 +0000 2012,51.016164,-114.16945,Multiplex,Art&Entertainment,3.5,11,2012/7/30,32,0
129,129,168,1,33,33,Independent,2012-07-30 13:28:17+00:00,Mon Jul 30 20:28:17 +0000 2012,51.079882,-113.987948,Strip Club,Nightlife Spot,2.5,13,2012/7/30,19,0
130,130,172,1,35,35,Independent,2012-09-14 11:17:09+00:00,Fri Sep 14 18:17:09 +0000 2012,51.045025,-114.081407,Strip Club,Nightlife Spot,2.5,11,2012/9/14,19,0
131,131,173,1,37,37,Independent,2012-09-14 13:42:02+00:00,Fri Sep 14 20:42:02 +0000 2012,51.079304,-113.9906,Grocery Store,Shop,4.0,13,2012/9/14,22,0
132,132,174,1,51,51,Independent,2012-09-14 13:47:03+00:00,Fri Sep 14 20:47:03 +0000 2012,51.08202,-113.989727,Electronics Store,Shop,3.5,13,2012/9/14,23,0
133,133,175,1,45,45,Independent,2012-09-14 20:32:04+00:00,Sat Sep 15 03:32:04 +0000 2012,51.081061,-113.982746,Drugstore / Pharmacy,Shop,3.5,20,2012/9/14,17,0
134,134,189,2,52,52,Independent,2012-04-10 17:26:18+00:00,Wed Apr 11 00:26:18 +0000 2012,51.062617,-114.09255,Concert Hall,Art&Entertainment,4.0,17,2012/4/10,33,0
135,135,190,2,53,53,Independent,2012-04-10 22:02:31+00:00,Wed Apr 11 05:02:31 +0000 2012,51.04665,-114.080741,Fast Food Restaurant,Food,2.0,22,2012/4/10,15,0
136,136,192,2,579,54,Combined,2012-04-13 16:17:52+00:00,Fri Apr 13 23:17:52 +0000 2012,50.953226,-114.068052,Department Store,Shop,2.5,16,2012/4/13,28,0
137,137,193,2,30,30,Independent,2012-04-13 19:22:21+00:00,Sat Apr 14 02:22:21 +0000 2012,51.046256,-114.056676,Light Rail,Travel Spot,3.5,19,2012/4/13,16,0
138,138,194,2,55,55,Independent,2012-04-13 19:42:37+00:00,Sat Apr 14 02:42:37 +0000 2012,51.071066,-113.982918,Pub,Nightlife Spot,2.0,19,2012/4/13,2,0
139,139,195,2,56,56,Independent,2012-04-13 23:15:15+00:00,Sat Apr 14 06:15:15 +0000 2012,51.074208,-113.990836,Multiplex,Art&Entertainment,3.0,23,2012/4/13,32,0
140,140,198,2,57,57,Independent,2012-04-28 14:37:07+00:00,Sat Apr 28 21:37:07 +0000 2012,51.037535,-114.051733,Stadium,Outdoor,3.5,14,2012/4/28,34,0
141,141,199,2,577,49,Combined,2012-04-28 19:12:52+00:00,Sun Apr 29 02:12:52 +0000 2012,50.996128,-114.07385,Music Store,Shop,3.0,19,2012/4/28,35,0
142,142,202,2,30,30,Independent,2012-05-04 13:23:46+00:00,Fri May 04 20:23:46 +0000 2012,51.046256,-114.056676,Light Rail,Travel Spot,3.5,13,2012/5/4,16,0
143,143,203,2,580,58,Combined,2012-05-04 21:27:03+00:00,Sat May 05 04:27:03 +0000 2012,50.987446,-114.045463,Pizza Place,Food,3.0,21,2012/5/4,14,0
